experiment,algorithm,size_chars,size_bits,probability,flipped_bits,frame_bits_len,overhead_bits,overhead_pct,status,errors_detected,errors_corrected,message_correct,silent_corruption,malformed_json
A_overhead,HAMMING,1,8,0.0,0,13,5,62.5,OK,0,0,1,0,0
A_overhead,HAMMING,2,16,0.0,0,22,6,37.5,OK,0,0,1,0,0
A_overhead,HAMMING,4,32,0.0,0,39,7,21.875,OK,0,0,1,0,0
A_overhead,HAMMING,8,64,0.0,0,72,8,12.5,OK,0,0,1,0,0
A_overhead,HAMMING,16,128,0.0,0,137,9,7.0312,OK,0,0,1,0,0
A_overhead,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
A_overhead,HAMMING,64,512,0.0,0,523,11,2.1484,OK,0,0,1,0,0
A_overhead,HAMMING,128,1024,0.0,0,1036,12,1.1719,OK,0,0,1,0,0
A_overhead,CRC32,1,8,0.0,0,64,56,700.0,OK,0,0,1,0,0
A_overhead,CRC32,2,16,0.0,0,64,48,300.0,OK,0,0,1,0,0
A_overhead,CRC32,4,32,0.0,0,64,32,100.0,OK,0,0,1,0,0
A_overhead,CRC32,8,64,0.0,0,96,32,50.0,OK,0,0,1,0,0
A_overhead,CRC32,16,128,0.0,0,160,32,25.0,OK,0,0,1,0,0
A_overhead,CRC32,32,256,0.0,0,288,32,12.5,OK,0,0,1,0,0
A_overhead,CRC32,64,512,0.0,0,544,32,6.25,OK,0,0,1,0,0
A_overhead,CRC32,128,1024,0.0,0,1056,32,3.125,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.0,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,1,266,10,3.9062,CORRECTED,1,1,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,1,266,10,3.9062,CORRECTED,1,1,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,1,266,10,3.9062,CORRECTED,1,1,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,1,266,10,3.9062,CORRECTED,1,1,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,1,266,10,3.9062,CORRECTED,1,1,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,1,266,10,3.9062,CORRECTED,1,1,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,1,266,10,3.9062,CORRECTED,1,1,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,1,266,10,3.9062,CORRECTED,1,1,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,1,266,10,3.9062,CORRECTED,1,1,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,1,266,10,3.9062,CORRECTED,1,1,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,1,266,10,3.9062,CORRECTED,1,1,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,1,266,10,3.9062,CORRECTED,1,1,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,1,266,10,3.9062,CORRECTED,1,1,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,1,266,10,3.9062,CORRECTED,1,1,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,1,266,10,3.9062,CORRECTED,1,1,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,0,266,10,3.9062,OK,0,0,1,0,0
B_vs_probabilidad,HAMMING,32,256,0.001,1,266,10,3.9062,CORRECTED,1,1,1,0,0
